"No.","Time","Source","Destination","Protocol","Length","Info"
"14646","1220.122862","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14647","1220.125857","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14648","1220.126151","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14649","1220.126207","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14650","1220.128890","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14651","1220.128956","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14652","1220.129013","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14653","1220.129036","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14654","1220.130884","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14655","1220.131044","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14656","1220.131876","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14657","1220.134845","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14658","1220.135120","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14659","1220.135165","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14660","1220.137853","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14661","1220.137951","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14662","1220.137976","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14663","1220.140854","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14664","1220.140965","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14665","1220.141105","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14666","1220.141240","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14667","1220.141293","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14668","1220.143949","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14669","1220.144017","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14670","1220.146846","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14671","1220.146909","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14672","1220.146932","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14673","1220.149839","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14674","1220.149900","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14675","1220.149988","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14676","1220.150095","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14677","1220.150133","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14678","1220.152879","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14679","1220.155887","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14680","1220.155938","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14681","1220.155950","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14682","1220.156105","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14683","1220.156138","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14684","1220.158882","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14685","1220.158921","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14686","1220.160882","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14687","1220.161035","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14688","1220.161863","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14689","1220.164890","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14690","1220.164950","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14691","1220.164965","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14692","1220.165114","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14693","1220.165152","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14694","1220.167830","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14695","1220.169850","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14696","1220.169938","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14697","1220.170823","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14698","1220.170988","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14699","1220.171024","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14700","1220.173824","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14701","1220.173859","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14702","1220.173892","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14703","1220.173904","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14704","1220.176827","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14705","1220.179847","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14706","1220.179988","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14707","1220.180014","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14708","1220.180865","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14709","1220.181121","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14710","1220.182833","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14711","1220.182896","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14712","1220.182908","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14713","1220.185831","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14714","1220.186000","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14715","1220.186058","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14716","1220.188875","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14717","1220.188889","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14718","1220.190874","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14719","1220.191050","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14720","1220.191900","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14721","1220.191930","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14722","1220.191938","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14723","1220.194872","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14724","1220.194984","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14725","1220.195000","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14726","1220.197853","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14727","1220.200946","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14728","1220.200982","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14729","1220.200991","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14730","1220.201040","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14731","1220.201078","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14732","1220.201092","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14733","1220.201112","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14734","1220.203932","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14735","1220.203950","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14736","1220.206844","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14737","1220.209926","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14738","1220.209963","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14739","1220.209969","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14740","1220.210086","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14741","1220.210098","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14742","1220.210877","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14743","1220.210909","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14744","1220.212935","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14745","1220.215868","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14746","1220.216128","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14747","1220.216162","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14748","1220.218929","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14749","1220.218944","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14750","1220.218961","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14751","1220.218968","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14752","1220.220935","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14753","1220.221011","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14754","1220.221810","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14755","1220.224866","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14756","1220.224965","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14757","1220.224988","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14758","1220.227868","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14759","1220.227884","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14760","1220.227890","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14761","1220.230834","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14762","1220.230890","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14763","1220.230934","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14764","1220.230976","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14765","1220.231011","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14766","1220.233874","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14767","1220.233910","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14768","1220.236812","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14769","1220.236830","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14770","1220.236837","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14771","1220.239813","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14772","1220.239887","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14773","1220.239903","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14774","1220.240815","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14775","1220.240871","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14776","1220.242810","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14777","1220.245810","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14778","1220.245827","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14779","1220.245832","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14780","1220.245915","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14781","1220.245929","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14782","1220.248840","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14783","1220.248885","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14784","1220.250817","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14785","1220.250857","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14786","1220.251810","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14787","1220.254809","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14788","1220.254827","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14789","1220.254832","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14790","1220.254872","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14791","1220.254886","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14792","1220.257919","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14793","1220.260931","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14794","1220.260953","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14795","1220.260977","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14796","1220.261006","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14797","1220.261033","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14798","1220.263866","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14799","1220.263899","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14800","1220.263931","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14801","1220.263941","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14802","1220.266850","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14803","1220.269926","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14804","1220.269949","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14805","1220.270006","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14806","1220.270039","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14807","1220.270052","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14808","1220.272929","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14809","1220.272948","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14810","1220.272955","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14811","1220.275825","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14812","1220.275898","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14813","1220.275914","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14814","1220.278867","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14815","1220.278882","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14816","1220.280837","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14817","1220.280931","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14818","1220.281820","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14819","1220.281864","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14820","1220.281881","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14821","1220.284865","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14822","1220.284969","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14823","1220.284984","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14824","1220.287867","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14825","1220.289881","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14826","1220.289969","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14827","1220.290808","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14828","1220.290842","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14829","1220.290846","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14830","1220.290915","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14831","1220.290931","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14832","1220.293874","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14833","1220.293888","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14834","1220.296816","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14835","1220.299874","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14836","1220.299920","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14837","1220.299928","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14838","1220.299991","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14839","1220.300009","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14840","1220.300813","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14841","1220.300896","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14842","1220.302868","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14843","1220.305808","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14844","1220.305863","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14845","1220.305876","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14846","1220.308809","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14847","1220.308822","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14848","1220.308837","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14849","1220.308842","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14850","1220.310814","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14851","1220.310848","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14852","1220.311809","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14853","1220.314820","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14854","1220.314979","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14855","1220.315001","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14856","1220.317847","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14857","1220.317866","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14858","1220.317873","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14859","1220.320868","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14860","1220.320888","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14861","1220.320936","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14862","1220.320938","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14863","1220.320954","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14864","1220.323881","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14865","1220.323937","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14866","1220.326870","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14867","1220.326886","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14868","1220.326892","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14869","1220.329831","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14870","1220.329924","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14871","1220.329947","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14872","1220.330821","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14873","1220.330912","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14874","1220.332815","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14875","1220.335868","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14876","1220.335887","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14877","1220.335913","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14878","1220.335980","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14879","1220.336027","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14880","1220.338871","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14881","1220.338884","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14882","1220.340813","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14883","1220.340903","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14884","1220.341809","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14885","1220.344872","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14886","1220.344890","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14887","1220.344894","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14888","1220.344982","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14889","1220.344995","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14890","1220.347823","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14891","1220.350870","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14892","1220.350895","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14893","1220.350923","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14894","1220.350991","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14895","1220.351022","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14896","1220.354133","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14897","1220.354148","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14898","1220.354197","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14899","1220.354203","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14900","1220.356849","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14901","1220.359846","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14902","1220.360052","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14903","1220.360094","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14904","1220.360900","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14905","1220.361015","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14906","1220.362884","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14907","1220.362990","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14908","1220.363009","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14909","1220.365863","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14910","1220.366059","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14911","1220.366102","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14912","1220.368896","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14913","1220.368945","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14914","1220.370868","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14915","1220.370967","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14916","1220.371825","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14917","1220.371882","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14918","1220.371896","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14919","1220.374827","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14920","1220.374976","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14921","1220.375004","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14922","1220.377868","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14923","1220.380834","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14924","1220.380890","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14925","1220.380904","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14926","1220.380957","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14927","1220.381059","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14928","1220.381077","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14929","1220.381116","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14930","1220.383844","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14931","1220.383890","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14932","1220.386841","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14933","1220.389910","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14934","1220.389931","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14935","1220.389955","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14936","1220.389993","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14937","1220.390016","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14938","1220.390035","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14939","1220.390051","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14940","1220.392871","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14941","1220.395861","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14942","1220.395966","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14943","1220.395982","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14944","1220.398898","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14945","1220.398921","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14946","1220.398944","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14947","1220.398951","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14948","1220.400875","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14949","1220.400965","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14950","1220.401866","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14951","1220.404866","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14952","1220.404974","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14953","1220.405009","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14954","1220.407862","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14955","1220.407879","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14956","1220.407884","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14957","1220.409883","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14958","1220.409976","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14959","1220.410809","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14960","1220.410921","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14961","1220.410936","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14962","1220.413821","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14963","1220.413844","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14964","1220.416815","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14965","1220.416840","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14966","1220.416850","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14967","1220.419819","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14968","1220.419928","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14969","1220.419981","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14970","1220.420878","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14971","1220.420965","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14972","1220.422926","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14973","1220.425837","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14974","1220.425857","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14975","1220.425861","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14976","1220.425926","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14977","1220.425941","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14978","1220.428847","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14979","1220.428861","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14980","1220.430830","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14981","1220.430901","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14982","1220.431820","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14983","1220.434871","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14984","1220.434892","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14985","1220.434898","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14986","1220.435051","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14987","1220.435064","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14988","1220.437866","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14989","1220.440862","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14990","1220.440880","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
"14991","1220.440933","host","1.2.3","USB","159","URB_ISOCHRONOUS in"
"14992","1220.440969","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14993","1220.440997","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14994","1220.443867","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14995","1220.443881","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"14996","1220.443896","1.1.3","host","USB","228","URB_ISOCHRONOUS in"
"14997","1220.443902","host","1.1.3","USB","147","URB_ISOCHRONOUS in"
"14998","1220.446824","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"14999","1220.449872","1.1.3","host","USB","75","URB_ISOCHRONOUS out"
"15000","1220.450037","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"15001","1220.450088","host","1.1.3","USB","102","URB_ISOCHRONOUS out"
"15002","1220.450877","1.2.3","host","USB","2079","URB_ISOCHRONOUS in"
