"No.","Time","Source","Destination","Protocol","Length","Info"
"984","78.841171","host","1.2.1","USB","27","URB_INTERRUPT in"
"985","78.845269","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"986","78.845386","host","1.2.1","USB","27","URB_INTERRUPT in"
"987","78.882229","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"988","78.882341","host","1.2.1","USB","27","URB_INTERRUPT in"
"989","78.964038","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"990","78.964154","host","1.2.1","USB","27","URB_INTERRUPT in"
"991","78.999292","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"992","78.999420","host","1.2.1","USB","27","URB_INTERRUPT in"
"993","79.064281","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"994","79.064409","host","1.2.1","USB","27","URB_INTERRUPT in"
"995","79.126240","remote ()","localhost ()","L2CAP","48","Rcvd Connection oriented channel"
"996","79.126485","host","1.2.2","USB","27","URB_BULK in"
"997","79.126667","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"998","79.126799","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"999","79.126905","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1000","79.126998","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1001","79.127106","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1002","79.127201","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1003","79.127291","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1004","79.127380","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1005","79.127767","1.2.2","host","USB","27","URB_BULK out"
"1006","79.128829","1.2.2","host","USB","27","URB_BULK out"
"1007","79.129821","1.2.2","host","USB","27","URB_BULK out"
"1008","79.130822","1.2.2","host","USB","27","URB_BULK out"
"1009","79.131860","1.2.2","host","USB","27","URB_BULK out"
"1010","79.132861","1.2.2","host","USB","27","URB_BULK out"
"1011","79.133861","1.2.2","host","USB","27","URB_BULK out"
"1012","79.134858","1.2.2","host","USB","27","URB_BULK out"
"1013","79.146089","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1014","79.146214","host","1.2.1","USB","27","URB_INTERRUPT in"
"1015","79.165092","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1016","79.165237","host","1.2.1","USB","27","URB_INTERRUPT in"
"1017","79.169039","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1018","79.169133","host","1.2.1","USB","27","URB_INTERRUPT in"
"1019","79.173002","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1020","79.173142","host","1.2.1","USB","27","URB_INTERRUPT in"
"1021","79.187069","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1022","79.187180","host","1.2.1","USB","27","URB_INTERRUPT in"
"1023","79.191006","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1024","79.191128","host","1.2.1","USB","27","URB_INTERRUPT in"
"1025","79.210355","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1026","79.210471","host","1.2.1","USB","27","URB_INTERRUPT in"
"1027","79.214264","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1028","79.214381","host","1.2.1","USB","27","URB_INTERRUPT in"
"1029","79.287086","controller","host","HCI_EVT","45","Rcvd LE Meta (LE Advertising Report)"
"1030","79.287203","host","1.2.1","USB","27","URB_INTERRUPT in"
"1031","79.289987","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1032","79.290139","host","1.2.1","USB","27","URB_INTERRUPT in"
"1033","79.292489","remote ()","localhost ()","L2CAP","48","Rcvd Connection oriented channel"
"1034","79.292706","host","1.2.2","USB","27","URB_BULK in"
"1035","79.292894","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1036","79.293028","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1037","79.293127","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1038","79.293221","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1039","79.293316","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1040","79.293409","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1041","79.293517","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1042","79.293607","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1043","79.293998","1.2.2","host","USB","27","URB_BULK out"
"1044","79.295000","1.2.2","host","USB","27","URB_BULK out"
"1045","79.296004","1.2.2","host","USB","27","URB_BULK out"
"1046","79.297002","1.2.2","host","USB","27","URB_BULK out"
"1047","79.298166","1.2.2","host","USB","27","URB_BULK out"
"1048","79.299012","1.2.2","host","USB","27","URB_BULK out"
"1049","79.299949","1.2.2","host","USB","27","URB_BULK out"
"1050","79.301001","1.2.2","host","USB","27","URB_BULK out"
"1051","79.366280","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1052","79.366402","host","1.2.1","USB","27","URB_INTERRUPT in"
"1053","79.371346","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1054","79.371460","host","1.2.1","USB","27","URB_INTERRUPT in"
"1055","79.415259","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1056","79.415378","host","1.2.1","USB","27","URB_INTERRUPT in"
"1057","79.424055","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1058","79.424162","host","1.2.1","USB","27","URB_INTERRUPT in"
"1059","79.427207","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1060","79.427320","host","1.2.1","USB","27","URB_INTERRUPT in"
"1061","79.431212","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1062","79.431325","host","1.2.1","USB","27","URB_INTERRUPT in"
"1063","79.475317","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1064","79.475435","host","1.2.1","USB","27","URB_INTERRUPT in"
"1065","79.490009","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1066","79.490117","host","1.2.1","USB","27","URB_INTERRUPT in"
"1067","79.667074","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1068","79.667261","host","1.2.1","USB","27","URB_INTERRUPT in"
"1069","79.731082","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1070","79.731264","host","1.2.1","USB","27","URB_INTERRUPT in"
"1071","79.800325","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1072","79.800519","host","1.2.1","USB","27","URB_INTERRUPT in"
"1073","79.834321","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1074","79.834513","host","1.2.1","USB","27","URB_INTERRUPT in"
"1075","79.868310","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1076","79.868504","host","1.2.1","USB","27","URB_INTERRUPT in"
"1077","79.901308","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1078","79.901502","host","1.2.1","USB","27","URB_INTERRUPT in"
"1079","79.941004","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1080","79.941115","host","1.2.1","USB","27","URB_INTERRUPT in"
"1081","79.944246","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1082","79.944376","host","1.2.1","USB","27","URB_INTERRUPT in"
"1083","79.947035","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1084","79.947136","host","1.2.1","USB","27","URB_INTERRUPT in"
"1085","80.052557","remote ()","localhost ()","L2CAP","48","Rcvd Connection oriented channel"
"1086","80.052764","host","1.2.2","USB","27","URB_BULK in"
"1087","80.052994","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1088","80.053171","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1089","80.053330","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1090","80.053489","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1091","80.053649","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1092","80.053812","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1093","80.053962","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1094","80.054048","1.2.2","host","USB","27","URB_BULK out"
"1095","80.054113","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1096","80.055100","1.2.2","host","USB","27","URB_BULK out"
"1097","80.056167","1.2.2","host","USB","27","URB_BULK out"
"1098","80.057160","1.2.2","host","USB","27","URB_BULK out"
"1099","80.058275","1.2.2","host","USB","27","URB_BULK out"
"1100","80.059421","1.2.2","host","USB","27","URB_BULK out"
"1101","80.060575","1.2.2","host","USB","27","URB_BULK out"
"1102","80.061638","1.2.2","host","USB","27","URB_BULK out"
"1103","80.105992","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1104","80.106130","host","1.2.1","USB","27","URB_INTERRUPT in"
"1105","80.110192","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1106","80.110304","host","1.2.1","USB","27","URB_INTERRUPT in"
"1107","80.114210","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1108","80.114323","host","1.2.1","USB","27","URB_INTERRUPT in"
"1109","80.117991","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1110","80.118128","host","1.2.1","USB","27","URB_INTERRUPT in"
"1111","80.155118","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1112","80.155307","host","1.2.1","USB","27","URB_INTERRUPT in"
"1113","80.159092","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1114","80.159237","host","1.2.1","USB","27","URB_INTERRUPT in"
"1115","80.163305","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1116","80.163485","host","1.2.1","USB","27","URB_INTERRUPT in"
"1117","80.204011","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1118","80.204184","host","1.2.1","USB","27","URB_INTERRUPT in"
"1119","80.318236","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1120","80.318342","host","1.2.1","USB","27","URB_INTERRUPT in"
"1121","80.489997","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1122","80.490134","host","1.2.1","USB","27","URB_INTERRUPT in"
"1123","80.584160","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1124","80.584263","host","1.2.1","USB","27","URB_INTERRUPT in"
"1125","80.757033","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1126","80.757128","host","1.2.1","USB","27","URB_INTERRUPT in"
"1127","80.828930","remote ()","localhost ()","L2CAP","48","Rcvd Connection oriented channel"
"1128","80.829082","host","1.2.2","USB","27","URB_BULK in"
"1129","80.829220","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1130","80.829324","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1131","80.829411","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1132","80.829501","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1133","80.829592","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1134","80.829679","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1135","80.829757","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1136","80.829837","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1137","80.830294","1.2.2","host","USB","27","URB_BULK out"
"1138","80.831354","1.2.2","host","USB","27","URB_BULK out"
"1139","80.832471","1.2.2","host","USB","27","URB_BULK out"
"1140","80.833577","1.2.2","host","USB","27","URB_BULK out"
"1141","80.834642","1.2.2","host","USB","27","URB_BULK out"
"1142","80.835682","1.2.2","host","USB","27","URB_BULK out"
"1143","80.837095","1.2.2","host","USB","27","URB_BULK out"
"1144","80.837952","1.2.2","host","USB","27","URB_BULK out"
"1145","80.838060","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1146","80.838108","host","1.2.1","USB","27","URB_INTERRUPT in"
"1147","80.875172","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1148","80.875269","host","1.2.1","USB","27","URB_INTERRUPT in"
"1149","80.882973","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1150","80.883058","host","1.2.1","USB","27","URB_INTERRUPT in"
"1151","80.896994","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1152","80.897086","host","1.2.1","USB","27","URB_INTERRUPT in"
"1153","80.901052","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1154","80.901149","host","1.2.1","USB","27","URB_INTERRUPT in"
"1155","80.919236","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1156","80.919338","host","1.2.1","USB","27","URB_INTERRUPT in"
"1157","80.924026","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1158","80.924166","host","1.2.1","USB","27","URB_INTERRUPT in"
"1159","80.928042","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1160","80.928138","host","1.2.1","USB","27","URB_INTERRUPT in"
"1161","80.937196","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1162","80.937321","host","1.2.1","USB","27","URB_INTERRUPT in"
"1163","81.016220","remote ()","localhost ()","L2CAP","48","Rcvd Connection oriented channel"
"1164","81.016386","host","1.2.2","USB","27","URB_BULK in"
"1165","81.016536","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1166","81.016659","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1167","81.016782","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1168","81.016882","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1169","81.016973","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1170","81.017050","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1171","81.017123","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1172","81.017195","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1173","81.017638","1.2.2","host","USB","27","URB_BULK out"
"1174","81.018727","1.2.2","host","USB","27","URB_BULK out"
"1175","81.019793","1.2.2","host","USB","27","URB_BULK out"
"1176","81.020858","1.2.2","host","USB","27","URB_BULK out"
"1177","81.021801","1.2.2","host","USB","27","URB_BULK out"
"1178","81.022798","1.2.2","host","USB","27","URB_BULK out"
"1179","81.023847","1.2.2","host","USB","27","URB_BULK out"
"1180","81.024849","1.2.2","host","USB","27","URB_BULK out"
"1181","81.043975","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1182","81.044065","host","1.2.1","USB","27","URB_INTERRUPT in"
"1183","81.081174","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1184","81.081271","host","1.2.1","USB","27","URB_INTERRUPT in"
"1185","81.085238","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1186","81.085338","host","1.2.1","USB","27","URB_INTERRUPT in"
"1187","81.100200","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1188","81.100298","host","1.2.1","USB","27","URB_INTERRUPT in"
"1189","81.104276","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1190","81.104397","host","1.2.1","USB","27","URB_INTERRUPT in"
"1191","81.107023","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1192","81.107112","host","1.2.1","USB","27","URB_INTERRUPT in"
"1193","81.125035","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1194","81.125129","host","1.2.1","USB","27","URB_INTERRUPT in"
"1195","81.130029","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1196","81.130124","host","1.2.1","USB","27","URB_INTERRUPT in"
"1197","81.145197","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1198","81.145291","host","1.2.1","USB","27","URB_INTERRUPT in"
"1199","81.206988","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1200","81.207115","host","1.2.1","USB","27","URB_INTERRUPT in"
"1201","81.220144","remote ()","localhost ()","L2CAP","48","Rcvd Connection oriented channel"
"1202","81.220306","host","1.2.2","USB","27","URB_BULK in"
"1203","81.220492","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1204","81.220593","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1205","81.220681","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1206","81.220771","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1207","81.220860","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1208","81.220950","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1209","81.221038","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1210","81.221129","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1211","81.221640","1.2.2","host","USB","27","URB_BULK out"
"1212","81.222647","1.2.2","host","USB","27","URB_BULK out"
"1213","81.223788","1.2.2","host","USB","27","URB_BULK out"
"1214","81.224824","1.2.2","host","USB","27","URB_BULK out"
"1215","81.225794","1.2.2","host","USB","27","URB_BULK out"
"1216","81.226838","1.2.2","host","USB","27","URB_BULK out"
"1217","81.227811","1.2.2","host","USB","27","URB_BULK out"
"1218","81.228841","1.2.2","host","USB","27","URB_BULK out"
"1219","81.239995","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1220","81.240120","host","1.2.1","USB","27","URB_INTERRUPT in"
"1221","81.246015","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1222","81.246092","host","1.2.1","USB","27","URB_INTERRUPT in"
"1223","81.249022","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1224","81.249105","host","1.2.1","USB","27","URB_INTERRUPT in"
"1225","81.253038","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1226","81.253117","host","1.2.1","USB","27","URB_INTERRUPT in"
"1227","81.267175","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1228","81.267271","host","1.2.1","USB","27","URB_INTERRUPT in"
"1229","81.271042","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1230","81.271137","host","1.2.1","USB","27","URB_INTERRUPT in"
"1231","81.290002","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1232","81.290118","host","1.2.1","USB","27","URB_INTERRUPT in"
"1233","81.331195","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1234","81.331292","host","1.2.1","USB","27","URB_INTERRUPT in"
"1235","81.353000","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1236","81.353116","host","1.2.1","USB","27","URB_INTERRUPT in"
"1237","81.460227","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1238","81.460335","host","1.2.1","USB","27","URB_INTERRUPT in"
"1239","81.569238","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1240","81.569345","host","1.2.1","USB","27","URB_INTERRUPT in"
"1241","81.581373","remote ()","localhost ()","L2CAP","48","Rcvd Connection oriented channel"
"1242","81.581534","host","1.2.2","USB","27","URB_BULK in"
"1243","81.581734","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1244","81.581836","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1245","81.581925","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1246","81.582029","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1247","81.582172","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1248","81.582347","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1249","81.582506","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1250","81.582629","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1251","81.582851","1.2.2","host","USB","27","URB_BULK out"
"1252","81.583788","1.2.2","host","USB","27","URB_BULK out"
"1253","81.584807","1.2.2","host","USB","27","URB_BULK out"
"1254","81.585924","1.2.2","host","USB","27","URB_BULK out"
"1255","81.587143","1.2.2","host","USB","27","URB_BULK out"
"1256","81.587961","1.2.2","host","USB","27","URB_BULK out"
"1257","81.588939","1.2.2","host","USB","27","URB_BULK out"
"1258","81.590008","1.2.2","host","USB","27","URB_BULK out"
"1259","81.590098","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1260","81.590141","host","1.2.1","USB","27","URB_INTERRUPT in"
"1261","81.606975","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1262","81.607064","host","1.2.1","USB","27","URB_INTERRUPT in"
"1263","81.611184","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1264","81.611280","host","1.2.1","USB","27","URB_INTERRUPT in"
"1265","81.683978","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1266","81.684071","host","1.2.1","USB","27","URB_INTERRUPT in"
"1267","81.688988","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1268","81.689074","host","1.2.1","USB","27","URB_INTERRUPT in"
"1269","81.693035","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1270","81.693172","host","1.2.1","USB","27","URB_INTERRUPT in"
"1271","81.706985","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1272","81.707082","host","1.2.1","USB","27","URB_INTERRUPT in"
"1273","81.711164","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1274","81.711261","host","1.2.1","USB","27","URB_INTERRUPT in"
"1275","81.731185","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1276","81.731287","host","1.2.1","USB","27","URB_INTERRUPT in"
"1277","81.745180","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1278","81.745283","host","1.2.1","USB","27","URB_INTERRUPT in"
"1279","81.970010","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1280","81.970113","host","1.2.1","USB","27","URB_INTERRUPT in"
"1281","82.001435","remote ()","localhost ()","L2CAP","48","Rcvd Connection oriented channel"
"1282","82.001590","host","1.2.2","USB","27","URB_BULK in"
"1283","82.001767","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1284","82.001866","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1285","82.001956","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1286","82.001980","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1287","82.002025","host","1.2.1","USB","27","URB_INTERRUPT in"
"1288","82.002047","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1289","82.002166","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1290","82.002338","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1291","82.002490","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1292","82.002619","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1293","82.002819","1.2.2","host","USB","27","URB_BULK out"
"1294","82.003842","1.2.2","host","USB","27","URB_BULK out"
"1295","82.004800","1.2.2","host","USB","27","URB_BULK out"
"1296","82.005792","1.2.2","host","USB","27","URB_BULK out"
"1297","82.006788","1.2.2","host","USB","27","URB_BULK out"
"1298","82.007803","1.2.2","host","USB","27","URB_BULK out"
"1299","82.008834","1.2.2","host","USB","27","URB_BULK out"
"1300","82.009858","1.2.2","host","USB","27","URB_BULK out"
"1301","82.039039","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1302","82.039143","host","1.2.1","USB","27","URB_INTERRUPT in"
"1303","82.055039","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1304","82.055154","host","1.2.1","USB","27","URB_INTERRUPT in"
"1305","82.059058","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1306","82.059211","host","1.2.1","USB","27","URB_INTERRUPT in"
"1307","82.075041","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1308","82.075141","host","1.2.1","USB","27","URB_INTERRUPT in"
"1309","82.120020","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1310","82.120113","host","1.2.1","USB","27","URB_INTERRUPT in"
"1311","82.124487","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1312","82.124575","host","1.2.1","USB","27","URB_INTERRUPT in"
"1313","82.128031","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1314","82.128113","host","1.2.1","USB","27","URB_INTERRUPT in"
"1315","82.143175","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1316","82.143271","host","1.2.1","USB","27","URB_INTERRUPT in"
"1317","82.181991","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1318","82.182089","host","1.2.1","USB","27","URB_INTERRUPT in"
"1319","82.186177","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1320","82.186276","host","1.2.1","USB","27","URB_INTERRUPT in"
"1321","82.276028","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1322","82.276129","host","1.2.1","USB","27","URB_INTERRUPT in"
"1323","82.442547","remote ()","localhost ()","L2CAP","48","Rcvd Connection oriented channel"
"1324","82.442701","host","1.2.2","USB","27","URB_BULK in"
"1325","82.442878","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1326","82.442983","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1327","82.443083","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1328","82.443208","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1329","82.443319","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1330","82.443443","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1331","82.443553","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1332","82.443645","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1333","82.443951","1.2.2","host","USB","27","URB_BULK out"
"1334","82.444980","1.2.2","host","USB","27","URB_BULK out"
"1335","82.445930","1.2.2","host","USB","27","URB_BULK out"
"1336","82.447016","1.2.2","host","USB","27","URB_BULK out"
"1337","82.447981","1.2.2","host","USB","27","URB_BULK out"
"1338","82.449017","1.2.2","host","USB","27","URB_BULK out"
"1339","82.450026","1.2.2","host","USB","27","URB_BULK out"
"1340","82.450953","1.2.2","host","USB","27","URB_BULK out"
"1341","82.498148","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1342","82.498216","host","1.2.1","USB","27","URB_INTERRUPT in"
"1343","82.514215","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1344","82.514304","host","1.2.1","USB","27","URB_INTERRUPT in"
"1345","82.528977","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1346","82.529067","host","1.2.1","USB","27","URB_INTERRUPT in"
"1347","82.532206","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1348","82.532297","host","1.2.1","USB","27","URB_INTERRUPT in"
"1349","82.536015","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1350","82.536108","host","1.2.1","USB","27","URB_INTERRUPT in"
"1351","82.597177","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1352","82.597281","host","1.2.1","USB","27","URB_INTERRUPT in"
"1353","82.611178","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1354","82.611275","host","1.2.1","USB","27","URB_INTERRUPT in"
